,game_id,season,season_type,week,game_date,home_team,away_team,final_home_score,final_away_score,score_diff,home_win,home_plays,home_pass_plays,home_rush_plays,home_yards_total,home_epa_total,home_epa_mean,home_success_rate,home_touchdowns,home_interceptions,home_fumbles_lost,home_explosive_plays,away_plays,away_pass_plays,away_rush_plays,away_yards_total,away_epa_total,away_epa_mean,away_success_rate,away_touchdowns,away_interceptions,away_fumbles_lost,away_explosive_plays,underdog_win,underdog_team,spread_home,spread_away
1150,2010_09_CHI_BUF,2010,REG,9,2010-11-07,BUF,CHI,19,22,-3,0,83,54,18,340.0,-5.135390349521077,-0.061872172885796106,0.42168674698795183,3,2,1,1,86,38,26,285.0,-0.26869572635316774,-0.0031243689110833457,0.3522727272727273,3,0,1,3,0.0,BUF,3.0,-3.0
1151,2010_09_DAL_GB,2010,REG,9,2010-11-07,GB,DAL,45,7,38,1,88,41,31,415.0,23.835582450611124,0.2708588914842173,0.5113636363636364,4,0,1,5,64,34,14,205.0,-15.8750826024873,-0.24804816566386406,0.47692307692307695,3,2,1,2,0.0,DAL,-7.0,7.0
1152,2010_09_IND_PHI,2010,REG,9,2010-11-07,PHI,IND,26,24,2,1,84,39,24,402.0,11.24519033285607,0.1338713134863818,0.47058823529411764,2,0,0,6,98,59,20,338.0,10.074763465394645,0.1028037088305576,0.5306122448979592,3,2,0,3,0.0,IND,-3.0,3.0
1153,2010_09_MIA_BAL,2010,REG,9,2010-11-07,BAL,MIA,26,10,16,1,86,35,35,402.0,7.589891457123922,0.08825455182702235,0.4482758620689655,2,0,0,5,71,41,13,289.0,-8.907425041189766,-0.12545669072098262,0.4225352112676056,1,3,0,4,0.0,MIA,-5.0,5.0
1154,2010_09_NE_CLE,2010,REG,9,2010-11-07,CLE,NE,34,14,20,1,79,20,43,404.0,16.878417977149176,0.21365086047024273,0.5189873417721519,4,0,1,6,78,42,18,283.0,-2.5850185565564106,-0.033141263545595004,0.43037974683544306,2,1,2,4,1.0,CLE,4.0,-4.0
1155,2010_09_NO_CAR,2010,REG,9,2010-11-07,CAR,NO,3,34,-31,0,88,44,23,195.0,-30.762427283450968,-0.34957303731194284,0.30337078651685395,1,1,1,2,94,45,32,408.0,5.180978010193051,0.05511678734247927,0.44680851063829785,3,1,0,3,0.0,CAR,6.5,-6.5
1156,2010_09_NYG_SEA,2010,REG,9,2010-11-07,SEA,NYG,7,41,-34,0,56,24,14,162.0,-16.183783184034144,-0.288996128286324,0.3157894736842105,1,2,1,3,97,36,44,487.0,23.783456078286456,0.24519026884831396,0.5876288659793815,5,0,1,5,0.0,SEA,7.5,-7.5
1157,2010_09_NYJ_DET,2010,REG,9,2010-11-07,DET,NYJ,20,23,-3,0,93,47,25,306.0,-4.370203561175681,-0.04699143614167399,0.32978723404255317,3,0,0,3,94,40,31,437.0,-0.21568339482761067,-0.0022945042002937305,0.46808510638297873,2,1,1,5,0.0,DET,5.5,-5.5
1158,2010_09_PIT_CIN,2010,REG,9,2010-11-08,CIN,PIT,21,27,-6,0,82,47,18,272.0,-12.514587247120065,-0.1526169176478057,0.4634146341463415,3,1,1,3,78,30,28,314.0,-3.4479524227661216,-0.0442045182405913,0.4050632911392405,3,1,1,5,0.0,CIN,5.5,-5.5
1159,2010_09_TB_ATL,2010,REG,9,2010-11-07,ATL,TB,27,21,6,1,88,38,32,365.0,14.032901598812947,0.15946479089560167,0.4606741573033708,3,0,0,2,65,27,24,278.0,9.724874387469074,0.1496134521149088,0.46153846153846156,3,2,0,3,0.0,TB,-9.0,9.0
1160,2010_10_BAL_ATL,2010,REG,10,2010-11-11,ATL,BAL,26,21,5,1,95,55,22,362.0,13.73739144860606,0.14460412051164273,0.4105263157894737,3,0,1,4,71,38,18,320.0,10.210792953791728,0.14381398526467223,0.4861111111111111,3,1,0,2,0.0,BAL,-1.0,1.0
1161,2010_10_CAR_TB,2010,REG,10,2010-11-14,TB,CAR,31,16,15,1,79,30,28,421.0,10.591010056802595,0.13406341844053918,0.4125,4,0,1,7,82,36,29,300.0,-1.6135787863706694,-0.01967779007769109,0.45121951219512196,1,0,2,2,0.0,CAR,-7.0,7.0
1162,2010_10_CIN_IND,2010,REG,10,2010-11-14,IND,CIN,23,17,6,1,80,39,22,256.0,-7.067304787393247,-0.08834130984241559,0.375,1,0,0,2,81,43,20,341.0,-12.040644209999186,-0.14864992851850847,0.47560975609756095,3,3,2,4,0.0,CIN,-7.0,7.0
1163,2010_10_DAL_NYG,2010,REG,10,2010-11-14,NYG,DAL,20,33,-13,0,100,54,27,480.0,-8.047446761155209,-0.0804744676115521,0.49,3,2,1,6,72,25,25,427.0,9.131556503608419,0.12682717366122803,0.3835616438356164,3,1,0,7,1.0,DAL,-12.5,12.5
1164,2010_10_DET_BUF,2010,REG,10,2010-11-14,BUF,DET,14,12,2,1,77,25,33,288.0,-9.314869093758274,-0.1209723258929646,0.4177215189873418,2,0,1,4,103,54,28,390.0,-10.3911460512462,-0.10088491311889514,0.33980582524271846,1,1,0,5,0.0,DET,-1.5,1.5
1165,2010_10_KC_DEN,2010,REG,10,2010-11-14,DEN,KC,49,29,20,1,83,34,30,452.0,22.50195022407449,0.2711078340249939,0.5238095238095238,6,0,0,4,104,65,21,484.0,3.286233302969019,0.03159839714393287,0.41346153846153844,5,0,1,9,1.0,DEN,1.0,-1.0
1166,2010_10_MIN_CHI,2010,REG,10,2010-11-14,CHI,MIN,27,13,14,1,92,40,33,360.0,0.875262305386292,0.009513720710720566,0.3870967741935484,3,2,0,3,74,36,21,240.0,-11.84186718123532,-0.1600252321788557,0.4189189189189189,1,3,1,2,1.0,CHI,1.0,-1.0
1167,2010_10_NE_PIT,2010,REG,10,2010-11-14,PIT,NE,26,39,-13,0,96,59,18,429.0,3.8932716039462316,0.04055491254110658,0.4948453608247423,4,1,0,7,89,47,24,453.0,20.969859325388033,0.23561639691447228,0.5280898876404494,4,0,0,3,0.0,NE,-4.5,4.5
1168,2010_10_NYJ_CLE,2010,REG,10,2010-11-14,CLE,NYJ,20,26,-6,0,76,37,23,303.0,-1.6748868545896665,-0.0220379849288114,0.42857142857142855,2,0,2,1,116,51,45,456.0,7.374452984201987,0.0635728705534654,0.5086206896551724,3,1,0,5,0.0,CLE,3.5,-3.5
1169,2010_10_PHI_WAS,2010,REG,10,2010-11-15,WAS,PHI,28,59,-31,0,76,35,18,375.0,0.9461640167455756,0.012449526536125995,0.5,5,3,0,5,91,36,30,592.0,37.30397882001669,0.40993383318699655,0.5217391304347826,7,0,0,9,0.0,WAS,3.5,-3.5
1170,2010_10_SEA_ARI,2010,REG,10,2010-11-14,ARI,SEA,18,36,-18,0,88,52,13,329.0,-17.419856553296814,-0.1979529153783729,0.36363636363636365,2,1,1,6,95,45,28,490.0,7.135549100854561,0.07511104316689012,0.4583333333333333,3,1,0,7,1.0,SEA,-4.0,4.0
1171,2010_10_TEN_MIA,2010,REG,10,2010-11-14,MIA,TEN,29,17,12,1,83,41,28,404.0,1.5406608707795497,0.018562179166018673,0.38095238095238093,3,1,0,5,83,43,23,259.0,-9.80576380190044,-0.11814173255301735,0.3493975903614458,2,1,2,2,0.0,TEN,-1.0,1.0
1172,2010_11_ARI_KC,2010,REG,11,2010-11-21,KC,ARI,31,13,18,1,73,25,31,352.0,15.175981450493978,0.2078901568560819,0.4594594594594595,4,0,0,5,91,50,22,382.0,-2.3723302318205413,-0.026069562987038913,0.4065934065934066,1,0,0,4,0.0,ARI,-7.0,7.0
1173,2010_11_BAL_CAR,2010,REG,11,2010-11-21,CAR,BAL,13,37,-24,0,78,32,23,270.0,-20.392475852156412,-0.26144199810456936,0.27848101265822783,3,2,0,3,88,38,31,378.0,8.549662847787664,0.09715525963395072,0.5113636363636364,2,0,2,5,0.0,CAR,13.5,-13.5
1174,2010_11_BUF_CIN,2010,REG,11,2010-11-21,CIN,BUF,31,49,-18,0,93,46,29,361.0,-2.752272002148859,-0.02959432260375117,0.5212765957446809,4,2,1,3,81,39,24,449.0,20.150071791752666,0.24876631841669958,0.48148148148148145,7,2,0,7,1.0,BUF,-4.0,4.0
1175,2010_11_CHI_MIA,2010,REG,11,2010-11-18,MIA,CHI,0,16,-16,0,63,39,10,187.0,-17.874418074497946,-0.2837209218174277,0.3125,0,1,0,2,83,34,37,268.0,2.3215673599668096,0.027970691083937467,0.40963855421686746,1,1,0,1,1.0,CHI,-2.0,2.0
1176,2010_11_CLE_JAX,2010,REG,11,2010-11-21,JAX,CLE,24,20,4,1,81,41,27,371.0,-9.32680830847107,-0.1151457815860626,0.4878048780487805,4,4,2,2,81,38,22,283.0,-10.48027402342134,-0.12938609905458442,0.37037037037037035,1,1,0,3,0.0,CLE,-2.5,2.5
1177,2010_11_DET_DAL,2010,REG,11,2010-11-21,DAL,DET,35,19,16,1,79,31,28,265.0,8.174841771240882,0.1034790097625428,0.46835443037974683,4,0,1,3,90,50,20,338.0,-8.182327426089516,-0.0909147491787724,0.3956043956043956,3,1,1,2,0.0,DET,-7.0,7.0
1178,2010_11_GB_MIN,2010,REG,11,2010-11-21,MIN,GB,3,31,-28,0,76,39,20,300.0,-20.726058504893444,-0.272711296117019,0.33766233766233766,0,1,1,3,78,39,26,374.0,11.74276756689656,0.1505483021396995,0.5,4,0,0,4,0.0,MIN,3.0,-3.0
1179,2010_11_HOU_NYJ,2010,REG,11,2010-11-21,NYJ,HOU,30,27,3,1,94,44,30,401.0,1.6169081731479635,0.017201150778169826,0.48936170212765956,3,1,1,7,79,35,25,343.0,1.2598570459360574,0.015947557543494396,0.425,3,0,1,6,0.0,HOU,-6.5,6.5
1180,2010_11_IND_NE,2010,REG,11,2010-11-21,NE,IND,31,28,3,1,76,27,31,346.0,19.590627646061865,0.25777141639555085,0.5714285714285714,4,0,0,3,85,52,20,467.0,18.26760199097317,0.21491296459968434,0.5294117647058824,4,3,0,4,0.0,IND,-4.5,4.5
1181,2010_11_NYG_PHI,2010,REG,11,2010-11-21,PHI,NYG,27,17,10,1,89,52,19,394.0,2.55868145688592,0.028749229852650788,0.43333333333333335,2,0,1,6,70,36,19,208.0,-6.1365494228871365,-0.08766499175553052,0.4142857142857143,2,3,3,1,0.0,NYG,-3.5,3.5
1182,2010_11_SEA_NO,2010,REG,11,2010-11-21,NO,SEA,34,19,15,1,90,44,31,494.0,18.098045908482213,0.2010893989831357,0.5111111111111111,5,2,0,7,78,45,16,424.0,5.0954119911970395,0.0653257947589364,0.5443037974683544,1,0,2,3,0.0,SEA,-11.0,11.0
1183,2010_11_WAS_TEN,2010,REG,11,2010-11-21,TEN,WAS,16,19,-3,0,70,29,25,373.0,-3.7150571336344465,-0.05307224476620638,0.4507042253521127,0,1,1,6,115,55,33,465.0,2.183909854448551,0.01899052047346566,0.4434782608695652,2,1,0,5,1.0,WAS,-7.0,7.0
1184,2010_12_CAR_CLE,2010,REG,12,2010-11-28,CLE,CAR,24,23,1,1,90,41,32,379.0,-5.619828604323382,-0.06244254004803757,0.5604395604395604,4,2,1,3,78,30,28,326.0,-3.620925392946915,-0.04642212042239635,0.46153846153846156,1,1,0,4,0.0,CAR,-7.5,7.5
1185,2010_12_CIN_NYJ,2010,REG,12,2010-11-25,NYJ,CIN,26,10,16,1,85,30,34,319.0,3.5675071820862754,0.04197067273042677,0.43023255813953487,3,1,1,3,82,46,18,163.0,-10.374904640247436,-0.1265232273200907,0.36585365853658536,1,2,0,1,0.0,CIN,-9.5,9.5
1186,2010_12_GB_ATL,2010,REG,12,2010-11-28,ATL,GB,20,17,3,1,73,31,27,294.0,8.33967654370355,0.11424214443429521,0.5205479452054794,2,0,0,2,71,43,15,418.0,8.083524406288074,0.11385245642659259,0.5138888888888888,2,0,1,5,0.0,GB,-2.0,2.0
1187,2010_12_JAX_NYG,2010,REG,12,2010-11-28,NYG,JAX,24,20,4,1,67,27,24,363.0,11.364980562987418,0.16962657556697638,0.5441176470588235,2,0,0,5,91,47,29,328.0,9.189991632077634,0.10098891903382015,0.5274725274725275,2,1,1,2,0.0,JAX,-7.5,7.5
1188,2010_12_KC_SEA,2010,REG,12,2010-11-28,SEA,KC,24,42,-18,0,70,40,11,288.0,-5.347074492268573,-0.0763867784609796,0.5070422535211268,2,2,1,2,100,35,44,503.0,16.486408340625083,0.16486408340625083,0.55,7,0,1,6,0.0,SEA,2.0,-2.0
1189,2010_12_MIN_WAS,2010,REG,12,2010-11-28,WAS,MIN,13,17,-4,0,68,41,11,216.0,-2.689395767981498,-0.039549937764433794,0.38235294117647056,1,1,0,1,82,28,33,299.0,3.9081275607545702,0.047660092204324024,0.4819277108433735,2,0,0,3,0.0,WAS,2.5,-2.5
1190,2010_12_NE_DET,2010,REG,12,2010-11-25,DET,NE,24,45,-21,0,93,52,25,406.0,-1.0391267963248372,-0.011173406412095023,0.4838709677419355,3,2,0,4,75,31,24,447.0,25.837018695258354,0.3444935826034447,0.5263157894736842,6,0,0,5,0.0,DET,7.5,-7.5
1191,2010_12_NO_DAL,2010,REG,12,2010-11-25,DAL,NO,27,30,-3,0,96,47,30,457.0,6.8214094606048015,0.07105634854796668,0.46875,3,1,3,5,79,44,18,414.0,13.625845045997444,0.17247905121515753,0.45,3,1,0,5,0.0,DAL,4.5,-4.5
1192,2010_12_PHI_CHI,2010,REG,12,2010-11-28,CHI,PHI,31,26,5,1,72,28,23,349.0,11.781548122659826,0.1636326128147198,0.410958904109589,4,0,0,7,88,54,16,398.0,10.722395561993375,0.12184540411356108,0.5681818181818182,2,1,0,7,1.0,CHI,3.5,-3.5
1193,2010_12_PIT_BUF,2010,REG,12,2010-11-28,BUF,PIT,16,19,-3,0,85,49,16,329.0,3.4991154104689057,0.041166063652575365,0.47126436781609193,1,1,1,1,111,44,46,426.0,8.038058769544241,0.07241494386976793,0.5045045045045045,1,0,1,4,0.0,BUF,7.0,-7.0
1194,2010_12_SF_ARI,2010,REG,12,2010-11-29,ARI,SF,6,27,-21,0,63,36,12,203.0,-20.90191193163627,-0.3317763798672424,0.38095238095238093,0,1,1,3,91,25,47,386.0,4.779953846049642,0.05252696534120486,0.5108695652173914,3,1,0,2,0.0,ARI,2.0,-2.0
1195,2010_12_TB_BAL,2010,REG,12,2010-11-28,BAL,TB,17,10,7,1,84,40,24,349.0,-0.790218881671984,-0.00940736763895219,0.4117647058823529,2,1,0,3,77,40,19,263.0,-6.593351011043737,-0.08562793520836022,0.37662337662337664,1,0,0,1,0.0,TB,-7.5,7.5
1196,2010_12_TEN_HOU,2010,REG,12,2010-11-28,HOU,TEN,20,0,20,1,90,38,38,346.0,2.5989340939050747,0.028877045487834162,0.42857142857142855,2,0,0,2,65,34,13,162.0,-18.714975674985922,-0.28792270269209114,0.3384615384615385,0,3,0,1,0.0,TEN,-5.0,5.0
1197,2010_13_ATL_TB,2010,REG,13,2010-12-05,TB,ATL,24,28,-4,0,87,45,25,325.0,1.7214425127733763,0.019786695549119267,0.4482758620689655,3,1,0,4,85,37,26,290.0,7.948940241319171,0.09351694401551966,0.45348837209302323,4,2,0,2,0.0,TB,3.0,-3.0
1198,2010_13_BUF_MIN,2010,REG,13,2010-12-05,MIN,BUF,38,14,24,1,81,27,38,387.0,-4.482850620188358,-0.05534383481714022,0.48148148148148145,6,4,0,4,67,27,22,239.0,-28.66593768562885,-0.42784981620341567,0.3088235294117647,1,1,4,5,0.0,BUF,-5.0,5.0
1199,2010_13_CAR_SEA,2010,REG,13,2010-12-05,SEA,CAR,31,14,17,1,84,36,30,371.0,4.277199614868578,0.050919043034149736,0.4588235294117647,3,2,0,6,87,39,31,283.0,-11.438833181679488,-0.13148084116872974,0.45977011494252873,3,1,0,2,0.0,CAR,-5.0,5.0
1200,2010_13_CHI_DET,2010,REG,13,2010-12-05,DET,CHI,20,24,-4,0,72,30,25,302.0,-0.7519122649856973,-0.01044322590257913,0.4305555555555556,2,0,0,3,76,34,24,311.0,6.04011622318942,0.07947521346301868,0.5064935064935064,3,0,1,3,0.0,DET,5.5,-5.5
1201,2010_13_CLE_MIA,2010,REG,13,2010-12-05,MIA,CLE,10,13,-3,0,81,38,29,281.0,-14.615632058000514,-0.18043990195062362,0.35365853658536583,1,3,0,2,77,37,19,252.0,-9.68168621829977,-0.12573618465324377,0.4155844155844156,1,0,0,4,1.0,CLE,-6.0,6.0
1202,2010_13_DAL_IND,2010,REG,13,2010-12-05,IND,DAL,35,38,-3,0,86,49,18,405.0,-3.5131574695221435,-0.04085066825025748,0.42528735632183906,6,4,0,3,96,31,43,370.0,5.022982569146123,0.05232273509527211,0.4791666666666667,3,0,0,4,1.0,DAL,-5.5,5.5
1203,2010_13_DEN_KC,2010,REG,13,2010-12-05,KC,DEN,10,6,4,1,90,36,39,359.0,-6.2316594729156805,-0.06924066081017423,0.4444444444444444,1,0,1,2,71,33,23,247.0,-8.321394967177175,-0.11720274601657994,0.375,0,0,1,3,0.0,DEN,-8.0,8.0
1204,2010_13_HOU_PHI,2010,REG,13,2010-12-02,PHI,HOU,34,24,10,1,82,41,23,416.0,19.320212340523543,0.23561234561614078,0.524390243902439,4,1,0,6,86,44,26,431.0,11.256146466139601,0.13088542402487907,0.4942528735632184,3,1,1,6,0.0,HOU,-8.0,8.0
1205,2010_13_JAX_TEN,2010,REG,13,2010-12-05,TEN,JAX,6,17,-11,0,60,35,15,220.0,-9.889620944159114,-0.16482701573598524,0.36666666666666664,0,2,0,3,85,22,49,377.0,2.869287470829937,0.03375632318623455,0.5348837209302325,2,0,0,2,1.0,JAX,-3.0,3.0
1206,2010_13_NO_CIN,2010,REG,13,2010-12-05,CIN,NO,30,34,-4,0,88,39,29,313.0,17.695814111235112,0.20108879671858082,0.4943820224719101,3,0,0,5,76,32,23,436.0,23.22651857651637,0.3056120865331101,0.5394736842105263,4,1,0,6,0.0,CIN,7.0,-7.0
1207,2010_13_NYJ_NE,2010,REG,13,2010-12-06,NE,NYJ,45,3,42,1,74,35,26,405.0,27.39186392476814,0.37016032330767756,0.581081081081081,6,0,0,5,80,36,29,301.0,-14.561269540747166,-0.18201586925933957,0.4567901234567901,0,3,0,2,1.0,NYJ,-9.5,9.5
1208,2010_13_PIT_BAL,2010,REG,13,2010-12-05,BAL,PIT,10,13,-3,0,78,41,18,269.0,-8.854628777434222,-0.11352088176197721,0.2948717948717949,1,0,1,2,85,43,23,288.0,-2.6894924007313,-0.03164108706742706,0.32558139534883723,1,1,0,4,1.0,PIT,-3.0,3.0
1209,2010_13_WAS_NYG,2010,REG,13,2010-12-05,NYG,WAS,31,7,24,1,81,27,35,358.0,1.994459450145762,0.024622956174639037,0.45121951219512196,4,1,0,4,83,50,16,338.0,-21.98661902965545,-0.26489902445368013,0.4578313253012048,1,2,4,5,0.0,WAS,-7.5,7.5
1210,2010_14_ATL_CAR,2010,REG,14,2010-12-12,CAR,ATL,10,31,-21,0,75,30,28,288.0,-15.119614274702379,-0.20159485699603172,0.3684210526315789,1,1,1,4,93,40,35,327.0,9.75338328340421,0.10487508906886248,0.4838709677419355,4,1,0,1,0.0,CAR,7.5,-7.5
1211,2010_14_BAL_HOU,2010,REG,14,2010-12-13,HOU,BAL,28,34,-6,0,104,66,21,491.0,3.0188742233369537,0.029027636762855323,0.44761904761904764,4,2,0,6,88,42,25,253.0,11.897492028933133,0.13519877305605832,0.4431818181818182,4,0,0,1,0.0,HOU,3.0,-3.0
1212,2010_14_CIN_PIT,2010,REG,14,2010-12-12,PIT,CIN,23,7,16,1,81,38,29,354.0,2.330591327053753,0.028772732432762384,0.4634146341463415,0,0,0,6,69,37,17,190.0,-13.991606744787774,-0.20277690934475034,0.4492753623188406,3,3,0,2,0.0,CIN,-8.0,8.0
1213,2010_14_DEN_ARI,2010,REG,14,2010-12-12,ARI,DEN,43,13,30,1,98,42,33,357.0,-1.6309784278125812,-0.016642637018495728,0.45454545454545453,3,0,1,3,98,46,30,288.0,-33.40278358306015,-0.3408447304393893,0.4489795918367347,2,3,3,1,1.0,ARI,4.0,-4.0
1214,2010_14_GB_DET,2010,REG,14,2010-12-12,DET,GB,7,3,4,1,79,25,41,286.0,-18.01017422416189,-0.22797688891344164,0.3625,1,2,0,1,79,47,17,258.0,-20.79592187318485,-0.2632395173820867,0.379746835443038,0,2,1,2,1.0,DET,7.0,-7.0
1215,2010_14_IND_TEN,2010,REG,14,2010-12-09,TEN,IND,28,30,-2,0,84,40,26,365.0,11.92571911037068,0.1419728465520319,0.5529411764705883,4,0,2,4,87,38,32,399.0,18.53254060506719,0.21301770810422058,0.4482758620689655,3,0,0,5,0.0,TEN,4.0,-4.0
1216,2010_14_MIA_NYJ,2010,REG,14,2010-12-12,NYJ,MIA,6,10,-4,0,99,51,31,280.0,-27.852211506629814,-0.28133546976393753,0.32323232323232326,0,1,1,1,77,26,30,131.0,-22.332783144137707,-0.29003614472906114,0.41025641025641024,1,0,3,1,1.0,MIA,-5.5,5.5
1217,2010_14_NE_CHI,2010,REG,14,2010-12-12,CHI,NE,7,36,-29,0,58,32,14,185.0,-20.372368139443306,-0.351247726542126,0.43103448275862066,2,2,2,2,95,45,33,475.0,13.536519525473533,0.14248967921551087,0.5,3,0,0,4,0.0,CHI,3.0,-3.0
1218,2010_14_NYG_MIN,2010,REG,14,2010-12-13,MIN,NYG,3,21,-18,0,85,42,22,164.0,-19.131138038646917,-0.22507221221937548,0.36046511627906974,0,1,0,1,87,37,29,395.0,-0.7093282340403846,-0.008153198092418214,0.40229885057471265,3,2,0,4,0.0,MIN,5.5,-5.5
1219,2010_14_PHI_DAL,2010,REG,14,2010-12-12,DAL,PHI,27,30,-3,0,82,42,21,349.0,3.505409585177564,0.042748897380214194,0.5,3,2,0,4,74,30,23,429.0,10.913151880097006,0.1474750254067163,0.4666666666666667,3,2,0,5,0.0,DAL,4.0,-4.0
1220,2010_14_SEA_SF,2010,REG,14,2010-12-12,SF,SEA,40,21,19,1,75,31,24,336.0,5.101450632401785,0.06801934176535714,0.35526315789473684,3,0,0,6,84,44,22,361.0,-12.746174591289451,-0.1517401737058268,0.4880952380952381,4,4,1,3,0.0,SEA,-5.0,5.0
1221,2010_14_TB_WAS,2010,REG,14,2010-12-12,WAS,TB,16,17,-1,0,83,37,28,399.0,-1.4355311859312847,-0.017295556457003432,0.42168674698795183,2,0,1,6,67,30,23,367.0,2.9699179568125436,0.04432713368376931,0.45588235294117646,1,0,2,3,0.0,WAS,1.5,-1.5
1222,2010_15_ARI_CAR,2010,REG,15,2010-12-19,CAR,ARI,19,12,7,1,81,24,42,303.0,-3.9015979107891825,-0.048167875441841757,0.4146341463414634,1,0,1,3,73,38,17,218.0,-10.021541817302822,-0.1372813947575729,0.3972602739726027,1,1,1,3,0.0,ARI,-2.5,2.5
1223,2010_15_ATL_SEA,2010,REG,15,2010-12-19,SEA,ATL,18,34,-16,0,76,41,17,236.0,-13.462753958428156,-0.17714149945300206,0.3684210526315789,3,2,1,1,94,40,36,266.0,5.6250083790682615,0.059840514670938955,0.4105263157894737,3,1,0,1,0.0,SEA,6.0,-6.0
1224,2010_15_BUF_MIA,2010,REG,15,2010-12-19,MIA,BUF,14,17,-3,0,82,47,19,326.0,-6.8139907479548985,-0.08309744814579144,0.4457831325301205,2,1,1,1,73,32,26,282.0,-1.9036522006413077,-0.026077427406045312,0.3561643835616438,2,1,0,4,1.0,BUF,-5.5,5.5
1225,2010_15_CHI_MIN,2010,REG,15,2010-12-20,MIN,CHI,14,40,-26,0,88,45,21,273.0,-26.53644546661825,-0.3015505166661165,0.4431818181818182,3,3,2,2,76,28,33,293.0,6.436151983641142,0.08468621031106766,0.4935064935064935,3,1,0,2,0.0,MIN,7.0,-7.0
1226,2010_15_DET_TB,2010,REG,15,2010-12-19,TB,DET,20,23,-3,0,87,42,26,403.0,12.19471643528367,0.14016915442854794,0.42045454545454547,2,0,0,4,84,40,27,433.0,16.03404523910419,0.19088149094171655,0.4880952380952381,2,0,0,5,1.0,DET,-4.0,4.0
1227,2010_15_HOU_TEN,2010,REG,15,2010-12-19,TEN,HOU,31,17,14,1,78,27,31,359.0,14.08342798736975,0.18055676906884296,0.4810126582278481,4,1,0,5,98,63,18,323.0,2.1090032845472955,0.021520441679054036,0.4897959183673469,2,1,0,1,0.0,HOU,-1.0,1.0
1228,2010_15_JAX_IND,2010,REG,15,2010-12-19,IND,JAX,34,24,10,1,85,40,24,376.0,10.213199618461857,0.12015528962896302,0.4470588235294118,5,0,1,4,83,43,22,356.0,1.0317440824985056,0.012430651596367538,0.5,2,1,0,5,0.0,JAX,-4.5,4.5
1229,2010_15_NO_BAL,2010,REG,15,2010-12-19,BAL,NO,30,24,6,1,84,23,39,356.0,8.732065600938066,0.10395316191592936,0.39285714285714285,3,0,0,6,85,52,14,269.0,3.9284580130026665,0.04621715309414902,0.5116279069767442,3,1,0,3,0.0,NO,-2.5,2.5
1230,2010_15_NYJ_PIT,2010,REG,15,2010-12-19,PIT,NYJ,17,22,-5,0,89,47,23,378.0,6.3064837431388545,0.07085936790043657,0.4444444444444444,2,0,0,4,72,32,26,276.0,13.896693422351303,0.19300963086599032,0.4861111111111111,2,0,0,1,1.0,NYJ,-4.0,4.0
1231,2010_15_PHI_NYG,2010,REG,15,2010-12-19,NYG,PHI,31,38,-7,0,93,41,32,364.0,-7.161051936022888,-0.07700055845185902,0.4148936170212766,5,1,1,4,83,46,15,418.0,2.7428548030072477,0.03304644340972587,0.4578313253012048,4,1,2,6,1.0,PHI,-3.0,3.0
1232,2010_15_WAS_DAL,2010,REG,15,2010-12-19,DAL,WAS,33,30,3,1,91,42,32,434.0,7.449092146456837,0.08185815545556964,0.5108695652173914,3,0,0,5,84,52,14,345.0,6.382269644971863,0.07597940053537933,0.4523809523809524,4,2,1,5,0.0,WAS,-9.5,9.5
1233,2010_16_BAL_CLE,2010,REG,16,2010-12-26,CLE,BAL,10,20,-10,0,69,36,22,280.0,-7.07837422884337,-0.1025851337513532,0.42857142857142855,1,3,1,3,70,22,35,258.0,6.827241891014187,0.09753202701448838,0.5,2,1,0,1,0.0,CLE,4.0,-4.0
1234,2010_16_CAR_PIT,2010,REG,16,2010-12-23,PIT,CAR,27,3,24,1,86,36,32,408.0,-1.0985121723367808,-0.012773397352753265,0.41379310344827586,3,0,2,7,69,28,22,119.0,-24.719244121981323,-0.3582499148113235,0.2898550724637681,0,1,1,0,0.0,CAR,-14.5,14.5
1235,2010_16_DAL_ARI,2010,REG,16,2010-12-25,ARI,DAL,27,26,1,1,69,28,19,271.0,-3.4860728674865014,-0.05052279518096379,0.42857142857142855,1,0,0,3,99,48,30,382.0,-1.5054728511493276,-0.015206796476255835,0.42424242424242425,5,2,1,4,1.0,ARI,7.5,-7.5
1236,2010_16_DET_MIA,2010,REG,16,2010-12-26,MIA,DET,27,34,-7,0,106,52,34,425.0,0.8330721761578745,0.007859171473187496,0.4953271028037383,4,2,0,3,71,29,21,275.0,11.399647269531664,0.16055841224692485,0.4084507042253521,3,0,1,4,1.0,DET,-3.5,3.5
1237,2010_16_HOU_DEN,2010,REG,16,2010-12-26,DEN,HOU,24,23,1,1,81,35,27,431.0,12.867064512696968,0.15885264830490084,0.45121951219512196,3,1,0,6,72,34,23,401.0,13.980500662591563,0.19417362031377172,0.4305555555555556,2,1,0,6,1.0,DEN,2.5,-2.5
1238,2010_16_MIN_PHI,2010,REG,16,2010-12-28,PHI,MIN,14,24,-10,0,93,58,16,331.0,-9.389861321650207,-0.10096625077043234,0.44680851063829785,3,1,2,4,76,32,29,337.0,3.3830304270507288,0.04451355825066748,0.4868421052631579,2,0,1,4,1.0,MIN,-14.5,14.5
